Country Name;Country Code;Series Name;Series Code;1960 [YR1960];1961 [YR1961];1962 [YR1962];1963 [YR1963];1964 [YR1964];1965 [YR1965];1966 [YR1966];1967 [YR1967];1968 [YR1968];1969 [YR1969];1970 [YR1970];1971 [YR1971];1972 [YR1972];1973 [YR1973];1974 [YR1974];1975 [YR1975];1976 [YR1976];1977 [YR1977];1978 [YR1978];1979 [YR1979];1980 [YR1980];1981 [YR1981];1982 [YR1982];1983 [YR1983];1984 [YR1984];1985 [YR1985];1986 [YR1986];1987 [YR1987];1988 [YR1988];1989 [YR1989];1990 [YR1990];1991 [YR1991];1992 [YR1992];1993 [YR1993];1994 [YR1994];1995 [YR1995];1996 [YR1996];1997 [YR1997];1998 [YR1998];1999 [YR1999];2000 [YR2000];2001 [YR2001];2002 [YR2002];2003 [YR2003];2004 [YR2004];2005 [YR2005];2006 [YR2006];2007 [YR2007];2008 [YR2008];2009 [YR2009];2010 [YR2010];2011 [YR2011];2012 [YR2012];2013 [YR2013];2014 [YR2014];2015 [YR2015];2016 [YR2016];2017 [YR2017];2018 [YR2018];2019 [YR2019];2020 [YR2020];2021 [YR2021];2022 [YR2022]
Africa Western and Central;AFW;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;45.79173242;45.77559442;45.75392181;45.76482321;45.79761593;45.85102694;45.85147092;45.87403796;45.9034917;45.94898184;45.99826801;45.98569701;45.97420103;45.93284654;45.89062767;45.85058614;45.76969471;45.74416016;45.68849866;45.63721051;45.59133679;45.57225495;45.46473124;45.36733914;45.17365528;45.0058021;44.78907766;44.56481631;44.33812135;44.17832788;44.00178038;44.08316649;44.17476308
Arab World;ARB;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;76.96432583;77.6235207;78.52140883;79.11231964;81.10885149;81.93622292;81.90401869;82.88821871;82.8302878;83.5904598;85.81586844;84.15250124;83.83835947;84.73583825;87.482231;87.71956908;87.40250163;89.34070478;88.83227593;89.05385159;89.53901606;90.66275374;89.17693883;90.35280229;90.63505001;90.84566129;..
Arab World;ARB;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;54.76755804;57.02203619;58.25506158;57.95906618;60.29066298;61.11574126;62.56667095;63.53537031;69.41505705;71.01138986;70.60603492;72.44719199;68.71922987;70.33070291;74.06033197;70.58789743;70.43471319;71.4190771;75.19890625;75.43751543;74.6195508;80.23322831;78.95691558;79.58980111;80.47977852;83.0764281;83.8644021;84.56464192;82.50829212;82.82655962;..
Arab World;ARB;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.799502284;2.749432245;2.911979;3.05282055;3.149925996;3.167199621;3.202337188;3.280784693;3.22404742;3.194447588;3.253567467;3.357638217;3.396585112;3.424829362;3.532319095;3.687724279;3.787710894;3.84041875;4.041063006;4.068963119;4.208452772;4.209483864;4.40120853;4.386230744;4.439510778;4.450524609;4.402999306;4.350683678;4.222333042;4.181158003;3.929077744;..;..
Arab World;ARB;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;15.74110025;8.173429916;-0.598208875;11.04183643;9.124468474;3.381290318;-8.273873651;-6.199461035;1.343365997;-2.023068098;4.367471257;-0.065281956;5.773455104;2.240029216;12.08550714;2.42662822;5.14188815;3.13060215;3.335454357;3.02586291;4.741739548;4.735506826;5.101042652;1.859651771;6.587671244;1.743116398;0.722964559;4.915326444;8.833923953;5.501930904;6.121661845;4.551004904;5.536045266;0.360015564;4.713732711;3.432115413;4.729944978;2.618809547;2.433244423;3.443813236;3.686091029;1.239447448;2.438225409;1.359776463;-5.048285079;3.732645566;6.033833417
Arab World;ARB;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;1.922230812;..;..;..;..;..;..;..;..;..;1.900653602;..;..;..;..;1.571697223;..;..;..;..;..;1.68851455;..;..;..;..;..;..;..;..;1.784669326;..;..;..;..;..;..;..;..;..;1.606045142;1.503581543;1.583476055;1.579065349;1.612400589;1.628538492;1.657444639;1.625528649;1.647461961;1.544162988;1.552759552;..;..;..;1.597108136;1.483995308;1.47473109;1.376802345;..;..;..;..;..
Arab World;ARB;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;19.74963016;19.80270226;20.06715768;19.90627047;20.19945374;20.14849567;20.16088178;20.10025097;20.09824149;20.42769022;20.62276776;20.75094875;20.33785314;20.49865485;20.64140797;20.78562793;20.93998263;21.33602821;20.90747916;21.01838931;20.90366648;20.93913173;20.97516889;21.16715087;21.27646724;21.52890492;21.73573791;21.33653751;20.66282462;20.32741633;20.42585603;20.22914809;20.56347631
Caribbean small states;CSS;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;80.3820751;80.65945123;81.34472574;84.66440384;82.70223628;83.28639395;85.95318132;86.85892456;89.41669673;89.19344872;89.25259971;89.72036839;89.73727066;90.76740593;91.74084471;92.95766839;92.25986478;93.49443679;92.9933826;94.48451965;94.98357795;94.91658027;95.75689799;96.69418607;97.22818615;97.55430623;98.02995092;98.65530332;98.91225037;..
Caribbean small states;CSS;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;71.71949542;72.25543931;73.13384082;77.09492895;74.90178444;75.7967822;80.28119439;79.01489874;83.53281787;82.96471419;83.26256241;83.98620338;84.34579072;86.00779708;87.22502158;87.38989222;87.92532714;89.88771317;89.41621109;91.00482874;92.25323158;91.9279782;93.02999257;94.15385232;95.02124377;95.56901412;96.43988339;97.72374183;98.206184;..
Caribbean small states;CSS;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.571798922;4.586458222;4.637008917;4.221735446;3.961673105;3.991283063;4.112810709;4.21052969;4.380485669;4.405468227;4.327652659;4.532194484;4.618133943;5.095243278;5.193510061;5.384373391;5.895629909;5.964900457;5.560212677;5.165555753;5.468179557;5.630149068;5.518165055;5.672398823;5.58212129;5.437586735;5.12342222;4.97194958;5.12587038;5.066604688;4.402687901;..;..
Caribbean small states;CSS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;10.09479225;4.589540878;3.761896478;8.729471474;6.239491905;7.484078017;4.447608921;5.914924724;5.597413418;4.505709706;2.165667946;7.250228607;-0.603360634;-3.174738293;-1.20707735;1.20307977;3.826701869;5.756503326;5.175594682;2.467400006;0.952213722;1.013604961;-2.376891813;1.016216243;0.102131315;1.374037602;1.902557265;2.237046761;4.195954858;0.913065581;1.376428298;2.227049843;2.957736661;2.790982587;2.891766317;3.472585014;2.99396554;2.988956186;4.150536654;3.750943017;2.023104408;3.58587129;5.614151563;3.947193596;3.613358343;6.786037331;3.375863617;1.196641409;-3.559492997;1.265309732;1.03910985;3.430540367;1.3820408;2.303070139;0.208242455;-2.1837814;-0.56251529;1.604753709;0.897429472;-9.649945144;5.878979352;13.21720542
Caribbean small states;CSS;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;5.045438889;..;..;..;..;..;..;..;..;..;5.005157975;..;..;..;..;4.990301185;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.638296222;..;..;2.838957125;..;3.102750359;3.498073826;..;..;..;..;2.521315591;..;2.557417195;..;2.451419613;2.563909235;2.198745082;..;2.308038749;2.313915849;..;2.308005648;2.257637506;..;2.488696326;2.298107373;2.409718601;..;..;..;..;..
Caribbean small states;CSS;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;41.54089572;41.61681905;41.77801459;41.76231241;41.66431771;41.61858792;41.81563396;41.73255236;41.57680456;41.44345892;41.35515587;41.24159551;41.31495705;41.55313912;41.81232482;42.09241952;42.30145757;42.17797507;42.42350421;42.33144657;42.4414922;42.47363874;42.98528821;43.02529939;43.16437672;43.68036188;43.81516744;43.89871245;43.8068948;44.105487;44.06188294;44.43017583;44.7231074
Central Europe and the Baltics;CEB;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;97.92606814;98.02754914;98.12439946;98.19392386;98.25504793;98.32062475;98.40666085;98.52985228;98.65500521;98.85338889;98.96421534;99.0760818;99.19475948;99.30547491;99.41363699;99.52488372;99.64359654;99.86672278;99.87722942;99.94516097;99.97873987;99.98643619;..
Central Europe and the Baltics;CEB;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;100;100;100;100;100;100;100;100;100;100;96.97411142;97.13903696;97.3067996;97.45039171;97.58989672;97.72712908;97.86623479;98.01292784;98.14386671;98.31612829;98.36092025;98.48717281;98.62792657;98.79546328;98.99187063;99.21045209;99.40797375;99.8132209;99.84907612;99.92938464;99.97305985;99.97746485;..
Central Europe and the Baltics;CEB;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8.950861493;8.29458243;7.725796628;7.508530203;7.321380019;7.365826913;7.618700144;7.398845788;6.959339551;6.582621859;6.55222801;6.711431589;6.61650942;6.90483331;6.91328164;6.931863007;7.122723159;7.201061072;7.050764985;6.534136415;6.78421838;6.810707482;6.564899335;6.323538121;6.139709757;6.244133257;6.376605698;6.658387976;6.616508182;6.285364214;5.85720585;..;..
Central Europe and the Baltics;CEB;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;-9.770858952;-1.959950509;1.546068553;4.104938655;5.712404715;4.546913818;2.313642182;2.680101866;1.90692342;3.956860892;3.080647656;3.614738597;4.087100988;5.839961766;5.019023632;6.594764946;6.432967863;3.935237297;-3.506659242;1.435451328;3.513159496;0.824034779;0.663998194;3.212564037;4.025424756;2.749669035;5.102917966;4.940313219;3.901769818;-3.416975866;6.476062758;4.127586232
Central Europe and the Baltics;CEB;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8.030245211;..;..;..;..;8.20049509;..;..;..;..;8.119840504;8.038828765;7.672285757;7.642886058;7.630671597;7.2386887;7.268246557;7.023065449;6.797328839;6.616530679;6.696352285;..;6.737823247;6.887874263;6.827509901;6.774348966;6.733956696;6.603310899;6.664636914;6.65480915;6.569159914;6.542458718;6.574336638;6.556354548;6.582222727;6.57965017;6.583020918;6.593183615;6.422667075;..;..;..;..
Central Europe and the Baltics;CEB;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;46.07909886;46.03705309;46.03023889;45.99013117;45.94738149;45.79897581;45.61617383;45.75994789;45.80160379;45.98171433;46.13221597;46.17342338;45.89836487;45.79342636;45.6304392;45.44298987;45.37803329;45.20488832;45.10390845;45.16745568;45.15958108;45.192129;45.2538503;45.21525749;45.21121961;45.15722794;45.09990729;45.13213685;45.09529088;44.9616333;44.81354873;45.20477026;45.36309447
Early-demographic dividend;EAR;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;55.79682549;56.53126543;58.28680205;60.00741184;61.97353591;63.51914107;66.21022881;67.5666111;68.32181294;69.20917299;70.9339535;71.14752273;72.80240879;73.82647691;75.71175593;77.44338136;78.31921412;79.42664307;81.20296639;82.08810947;83.83144076;84.79327487;86.85247832;88.36556511;90.52575608;92.03766426;92.82571826;93.48983089;95.27369826;..
Early-demographic dividend;EAR;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;42.04176905;38.31632108;40.50764151;42.64005351;45.46591382;47.95968586;51.55871496;52.0569136;55.73656594;56.37299304;56.29280513;56.39689563;58.66051779;59.8489789;62.63218401;65.05265761;65.60857436;67.63118399;70.06563372;71.19141673;74.03040165;75.26909098;78.69164388;81.19284667;84.2911287;87.47567698;88.00722546;89.60676845;92.43241137;..
Early-demographic dividend;EAR;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.279993776;1.31156812;1.317690152;1.335899495;1.370658983;1.403588614;1.443078108;1.48356489;1.499751314;1.519480468;1.547651102;1.556494037;1.576326353;1.613266908;1.671395746;1.71410705;1.77833421;1.85517075;1.896614195;1.92368484;1.988005031;2.034438063;2.103236528;2.097092494;2.172532224;2.160722033;2.166772189;2.218401314;2.241994582;2.203392613;2.016856783;..;..
Early-demographic dividend;EAR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;4.395184321;3.456767931;4.7675849;8.072676899;5.534375604;4.057412335;5.458569584;6.566228928;6.473574055;8.608099489;5.907545102;6.909174545;7.378226281;6.701012056;2.471192984;7.146777885;4.08692701;1.364591373;4.096550485;3.522995197;4.123082652;-0.145919401;0.128478209;2.233434773;0.733581223;2.695885048;2.77389385;3.529259095;2.290927954;5.433138185;4.572257184;4.03661316;3.515019861;3.320575965;2.380211587;5.797584071;4.816111913;2.527208051;2.102940844;4.427155793;1.027235739;1.763352356;5.326659789;6.162986131;5.864589545;6.013743584;5.687046345;3.444083917;0.637070239;6.489828506;4.914366533;4.204312349;4.06508342;4.124834295;4.434491605;4.435944803;4.538891685;3.817394277;2.355455298;-4.285704319;7.12646117;5.640830921
Early-demographic dividend;EAR;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;0.922645742;..;..;..;..;..;..;..;..;..;0.961680872;..;..;..;..;0.886896126;..;..;..;..;1.034881606;..;..;..;..;1.103962042;..;..;..;..;..;1.088436736;..;..;..;..;..;..;..;..;1.058403806;0.916364405;0.93894627;1.188747166;..;0.934590606;0.942885531;0.949255819;0.86678077;0.83911125;0.9558485;1.139631892;0.909432536;0.929802351;0.950355385;0.919855086;0.872490117;0.921780701;..;..;..;..;..
Early-demographic dividend;EAR;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;29.08069996;29.18681891;29.32619014;29.31382078;29.58921855;29.62658126;29.72724449;29.81395909;29.98362828;30.0602728;30.07500095;30.10253628;30.10294919;30.26311423;30.35790004;30.53660116;30.52708831;30.6939098;30.61457791;30.67004807;30.6211079;30.52708219;30.48674623;30.28338021;30.12947116;30.08480813;30.01776562;29.94501371;29.82287086;30.73298377;30.35042955;30.45876706;30.79204905
East Asia & Pacific;EAS;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;92.1095964;92.5537082;92.99923336;93.21624938;93.9549637;93.6177967;94.66343285;94.6552616;95.22038911;94.99856351;95.55725361;96.0327965;96.25355997;96.48470082;96.6504141;96.96405239;97.0427749;97.70246614;97.6662385;97.87211262;97.79570732;98.15588816;..
East Asia & Pacific;EAS;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;87.64885776;89.0819657;88.79912409;88.74563931;90.0500371;89.18420296;90.8709698;90.51306929;91.35856972;92.1509963;92.9864049;93.7573108;94.06601336;94.34268692;94.51770233;94.98438919;94.94344364;96.35125067;96.09126803;96.43431156;96.12653915;96.83472235;..
East Asia & Pacific;EAS;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.377151667;2.452136747;2.509203991;2.632591396;2.727093184;2.917392003;2.921583446;2.954445937;2.918476197;2.908548087;3.021744384;3.106576744;3.245427141;3.547750501;3.887041862;4.209175651;4.473746532;4.745310361;4.795390216;4.973114486;5.367568559;5.75254159;5.857653367;6.010372792;5.987349437;5.8880627;5.864093603;5.960075854;6.166087325;6.246453475;6.221888395;..;..
East Asia & Pacific;EAS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;3.768422739;5.498926288;7.816489349;10.53663589;7.013712125;8.664108621;7.701942161;9.560462952;11.49751456;5.389827745;5.316276183;7.21519337;7.661419869;0.880775962;3.705871766;4.258795556;5.423695199;5.799344166;5.914917207;3.788734268;4.672956026;4.152614415;4.428228993;6.161605888;5.700017561;4.92193893;6.256551329;7.59963062;5.162697173;5.070642576;4.852704134;4.242086437;4.199079467;5.238322988;5.668816724;5.620645338;4.054602629;0.45126502;3.741149315;5.393684517;3.299129056;4.377334249;4.947661855;5.8677758;5.899411113;6.453983495;7.466778177;4.385318548;2.560432739;7.609855085;5.461705464;5.182970624;5.245113951;4.758739671;4.728331716;4.660125914;5.05464;4.760219104;3.960591035;-0.170310025;6.143082203;2.894384698
East Asia & Pacific;EAS;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;..;..;..;..;..;2.5504341;..;..;..;..;1.91577664;2.127802085;..;..;..;3.326160148;2.438242477;2.382481093;2.411467444;2.454654429;3.284893471;2.396632659;..;..;2.485774855;2.340850987;2.420903105;2.428704605;3.43677973;3.527034453;3.801755456;3.803715435;3.708287816;3.389257272;3.700201656;2.821127817;2.7536653;2.564988921;2.946150374;2.969357235;2.9433544;2.90238642;3.041554741;3.164292031;2.953825754;3.142580372;3.213605888;3.498160978;3.683731863;3.852705177;4.185696068;4.262989904;4.515422238;..;..;..;..;..
East Asia & Pacific;EAS;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;44.32990461;44.27946597;44.27244762;44.21654589;44.22444987;44.22483839;44.22867569;44.2058537;44.20828617;44.18529749;44.17481016;44.04419741;43.90951195;43.83672425;43.70490237;43.66627936;43.59679737;43.67492841;43.61595104;43.55881822;43.49724587;43.53958225;43.58298132;43.63338752;43.70331595;43.77375515;43.85123041;43.94619725;44.07204744;44.19318007;44.07574266;44.40742134;44.4194741
East Asia & Pacific (excluding high income);EAP;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;91.1905793;91.68993591;92.19072248;92.43659097;93.26381118;92.89206856;94.0589258;94.05139098;94.68141042;94.44342594;95.06581883;95.5959693;95.8432182;96.10181596;96.28730702;96.63637931;96.72489804;97.45668246;97.41750479;97.64600191;97.56247985;97.96221483;..
East Asia & Pacific (excluding high income);EAP;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;87.21088167;88.70458434;88.43337883;88.39491266;89.75420101;88.87714964;90.62119691;90.2615248;91.13612666;91.95454493;92.81546276;93.60478015;93.91934834;94.20117763;94.37872559;94.85545599;94.81156111;96.25477378;95.98642734;96.3373155;96.01981553;96.74668014;..
East Asia & Pacific (excluding high income);EAP;CO2 emissions (metric tons per capita);EN.ATM.CO2E.PC;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.664938422;1.736352357;1.789229404;1.921523412;1.987485915;2.184429118;2.171886573;2.209273315;2.230072686;2.18229109;2.279308464;2.380877401;2.52084987;2.863813091;3.236967699;3.60328887;3.911354353;4.191853461;4.28266722;4.509380472;4.902679901;5.299682231;5.401485493;5.57594752;5.590427487;5.490442357;5.46782085;5.578365434;5.831680334;5.9514075;5.982246125;..;..
East Asia & Pacific (excluding high income);EAP;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;-13.32786066;-0.640124109;6.439679592;10.78418366;10.78179546;8.001839734;-1.420704405;1.77390651;11.3842631;13.44144517;6.769872328;4.908121603;8.259741022;3.867187442;6.840566389;2.845506364;7.573242105;9.260292516;7.101748392;7.566005098;5.598594148;6.437949217;7.736821537;9.955175361;7.898793793;7.132933747;9.145353838;9.731266176;5.757685287;5.163771304;8.004115695;11.1923656;11.28641466;10.93634731;9.874778033;9.063359332;7.343551282;2.895118389;6.389313831;7.639086451;6.979533654;8.059994782;8.944238873;9.121166199;9.976809894;11.0778612;12.48623913;8.615201459;7.984541145;9.921141481;8.642842624;7.580147152;7.298448432;6.983514357;6.707151966;6.565264906;6.707484831;6.524926692;5.781693626;1.246172546;7.601224014;3.414240923
East Asia & Pacific (excluding high income);EAP;Hospital beds (per 1,000 people);SH.MED.BEDS.ZS;..;..;..;..;..;1.440000057;1.519999981;1.5;1.450000048;1.450000048;1.43947102;1.580000043;1.710000038;1.769999981;1.850000024;1.779758643;1.987031229;2.069999933;2.140000105;2.200000048;2.222455766;2.294086215;2.233727126;2.262067694;2.308155503;2.119421928;2.365731561;2.479969412;2.536711869;2.354362742;2.278195569;2.272114468;2.277519625;2.291488534;2.348484959;2.572221826;2.540977392;2.498755906;2.253298261;2.504849868;1.708079776;1.658098783;1.644768816;1.7305299;1.841703111;1.876578296;1.870061116;1.934471578;2.107605081;2.035417747;2.295963646;2.279490762;2.659571574;2.817200531;2.992028256;3.300739707;3.412075084;3.679494106;..;..;..;..;..
East Asia & Pacific (excluding high income);EAP;Labor force, female (% of total labor force);SL.TLF.TOTL.FE.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;44.90048446;44.83365467;44.83193086;44.77594009;44.76504815;44.74871111;44.73331036;44.67507301;44.68592049;44.63867811;44.59253586;44.40823807;44.24282109;44.14685254;43.96369924;43.89564646;43.79541543;43.87078767;43.78619909;43.70174254;43.62104214;43.65931137;43.69549168;43.71736475;43.77127975;43.83151893;43.88901168;43.96264909;44.06846911;44.16876813;44.03723594;44.38325812;44.37503957
East Asia & Pacific (IDA & IBRD countries);TEA;Access to electricity (% of population);EG.ELC.ACCS.ZS;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;91.19062483;91.68997801;92.19076119;92.43662781;93.26384298;92.89210206;94.05895266;94.05142201;94.68143387;95.31497015;95.90076328;96.40752042;96.62743993;96.85952201;97.01839807;97.34359696;97.40520711;98.11801179;98.05099294;98.25548803;98.14457911;98.52349263;..
